*X-Coordinate,*Y-Coordinate,*Z-Coordinate,DESCR,*Vertex Number,LEVEL
20530.02175,28381.95765,6703.441794,178OB_Internal_Ramp_Upper,124,4200
20506.90273,28347.80861,6709.672093,178OB_Internal_Ramp_Upper,125,4200
20471.96951,28325.89248,6715.902392,178OB_Internal_Ramp_Upper,126,4200
20446.14941,28320.12016,6719.882534,178OB_Internal_Ramp_Upper,127,4200
20339.82469,28311.21532,6726.661389,178OB_Internal_Ramp_Upper,128,4200
20310.59653,28315.63533,6731.111603,178OB_Internal_Ramp_Upper,129,4200
20283.9376,28328.40731,6735.561817,178OB_Internal_Ramp_Upper,130,4200
20262.17742,28348.41522,6740.01203,178OB_Internal_Ramp_Upper,131,4200
20247.21745,28373.91073,6744.462244,178OB_Internal_Ramp_Upper,132,4200
20176.0222,28730.75691,6799.06053,178OB_Internal_Ramp_Upper,133,4200
20148.91234,28870.22503,6798.987368,178OB_Internal_Ramp_Upper,134,4200
20129.67529,28970.13186,6797.674035,178OB_Internal_Ramp_Upper,135,4200
20131.38137,29005.85419,6799.471789,178OB_Internal_Ramp_Upper,136,4200
20149.01483,29043.57871,6801.569169,178OB_Internal_Ramp_Upper,137,4200
20205.38897,29103.00738,6805.523032,178OB_Internal_Ramp_Upper,138,4200
20234.31103,29123.81876,6809.105166,178OB_Internal_Ramp_Upper,139,4200
20268.69388,29133.16855,6812.6873,178OB_Internal_Ramp_Upper,140,4200
20304.17228,29129.8697,6816.269434,178OB_Internal_Ramp_Upper,141,4200
20336.24189,29114.34104,6819.851568,178OB_Internal_Ramp_Upper,142,4200
20359.15195,29091.02211,6823.13519,178OB_Internal_Ramp_Upper,143,4200
20373.3174,29061.56055,6826.418813,178OB_Internal_Ramp_Upper,144,4200
20377.31121,29035.07369,6829.105414,178OB_Internal_Ramp_Upper,145,4200
20375.48606,28979.32325,6834.683622,178OB_Internal_Ramp_Upper,146,4200
20372.07264,28881.57561,6840.127413,178OB_Internal_Ramp_Upper,147,4200
20365.05983,28726.5951,6855.649993,178OB_Internal_Ramp_Upper,148,4200
20351.40998,28693.68187,6859.232127,178OB_Internal_Ramp_Upper,149,4200
20327.08678,28667.6438,6862.814261,178OB_Internal_Ramp_Upper,150,4200
20303.65694,28654.66125,6865.500861,178OB_Internal_Ramp_Upper,151,4200
20280.58582,28648.71504,6867.88895,178OB_Internal_Ramp_Upper,152,4200
20256.7629,28648.39517,6870.27704,178OB_Internal_Ramp_Upper,153,4200
20230.7464,28654.7706,6872.96364,178OB_Internal_Ramp_Upper,154,4200
20209.77048,28666.06858,6875.351729,178OB_Internal_Ramp_Upper,155,4200
20190.13124,28684.28408,6878.03833,178OB_Internal_Ramp_Upper,156,4200
20176.03186,28707.05932,6880.72493,178OB_Internal_Ramp_Upper,157,4200
20168.96649,28729.87511,6883.119019,178OB_Internal_Ramp_Upper,158,4200
20144.37619,28856.38126,6883.441994,178OB_Internal_Ramp_Upper,159,4200
20122.62109,28969.24383,6881.333501,178OB_Internal_Ramp_Upper,160,4200
20124.33537,29004.99407,6882.413016,178OB_Internal_Ramp_Upper,161,4200
20145.76138,29047.41105,6883.852368,178OB_Internal_Ramp_Upper,162,4200
20197.3349,29088.2725,6887.085834,178OB_Internal_Ramp_Upper,163,4200
20226.49864,29102.88501,6891.017627,178OB_Internal_Ramp_Upper,164,4200
20255.83513,29107.37041,6894.591983,178OB_Internal_Ramp_Upper,165,4200
20288.03279,29102.13975,6898.523775,178OB_Internal_Ramp_Upper,166,4200
20316.83408,29086.82521,6902.455568,178OB_Internal_Ramp_Upper,167,4200
20337.47906,29065.50542,6906.029924,178OB_Internal_Ramp_Upper,168,4200
20349.97174,29041.87613,6909.246845,178OB_Internal_Ramp_Upper,169,4200
20360.09106,28966.26704,6918.428227,178OB_Internal_Ramp_Upper,170,4200
20368.61666,28868.81894,6923.733894,178OB_Internal_Ramp_Upper,171,4200
20380.72728,28712.01382,6937.949979,178OB_Internal_Ramp_Upper,172,4200
20369.83525,28674.99252,6941.561395,178OB_Internal_Ramp_Upper,173,4200
20347.98754,28646.81524,6944.89501,178OB_Internal_Ramp_Upper,174,4200
20325.8289,28631.73367,6947.395221,178OB_Internal_Ramp_Upper,175,4200
20300.46025,28623.07971,6949.895432,178OB_Internal_Ramp_Upper,176,4200
20273.70423,28621.47511,6952.395643,178OB_Internal_Ramp_Upper,177,4200
20247.48314,28627.03518,6954.895854,178OB_Internal_Ramp_Upper,178,4200
20223.68088,28639.36042,6957.396066,178OB_Internal_Ramp_Upper,179,4200
20204.00753,28657.56533,6959.896277,178OB_Internal_Ramp_Upper,180,4200
20189.87654,28680.34196,6962.396488,178OB_Internal_Ramp_Upper,181,4200
20182.78814,28703.16722,6964.624478,178OB_Internal_Ramp_Upper,182,4200
20168.99647,28774.11919,6966.507541,178OB_Internal_Ramp_Upper,183,4200
20132.06505,28964.11488,6961.120987,178OB_Internal_Ramp_Upper,184,4200
20129.50262,29023.95013,6964.174534,178OB_Internal_Ramp_Upper,185,4200
20126.64024,29187.93587,6982.215713,178OB_Internal_Ramp_Upper,186,4200
21550.74958,28159.09421,7388.151401,Main_Ramp_to_3315L,1,3315
21568.49006,28203.73267,7391.029637,Main_Ramp_to_3315L,2,3315
21600.48423,28291.24706,7404.927428,Main_Ramp_to_3315L,3,3315
21600.85838,28319.18214,7409.100471,Main_Ramp_to_3315L,4,3315
21590.50156,28352.46575,7414.316775,Main_Ramp_to_3315L,5,3315
21574.34314,28375.25642,7418.489819,Main_Ramp_to_3315L,6,3315
21328.88628,28633.98274,7471.597358,Main_Ramp_to_3315L,7,3315
21295.45922,28668.56103,7474.477732,Main_Ramp_to_3315L,8,3315
21262.08508,28703.08471,7477.354303,Main_Ramp_to_3315L,9,3315
20987.64966,28992.35649,7535.325334,Main_Ramp_to_3315L,10,3315
20954.22261,29026.93478,7538.205708,Main_Ramp_to_3315L,11,3315
20920.84846,29061.45846,7541.082279,Main_Ramp_to_3315L,12,3315
20646.41331,29350.73012,7599.298165,Main_Ramp_to_3315L,13,3315
20612.98626,29385.3084,7602.178538,Main_Ramp_to_3315L,14,3315
20579.61211,29419.83209,7605.05511,Main_Ramp_to_3315L,15,3315
20219.09438,29799.84006,7681.531673,Main_Ramp_to_3315L,16,3315
20191.8584,29839.96121,7684.451885,Main_Ramp_to_3315L,17,3315
22121.39551,27566.20508,7481.098145,Main_Ramp_to_3875L,1,3875
21573.09091,28136.0254,7389.437577,Main_Ramp_to_3875L,2,3875
21550.74958,28159.09421,7388.151401,Main_Ramp_to_3875L,3,3875
21528.3553,28182.21759,7386.861424,Main_Ramp_to_3875L,4,3875
21116.06942,28606.0831,7318.270043,Main_Ramp_to_3875L,5,3875
21082.69527,28640.60678,7315.393471,Main_Ramp_to_3875L,6,3875
21049.26822,28675.18507,7312.513098,Main_Ramp_to_3875L,7,3875
20703.83679,29032.51389,7254.86136,Main_Ramp_to_3875L,8,3875
20670.46265,29067.03758,7251.984788,Main_Ramp_to_3875L,9,3875
20637.03559,29101.61587,7249.104415,Main_Ramp_to_3875L,10,3875
20291.60417,29458.94469,7191.452677,Main_Ramp_to_3875L,11,3875
20224.80297,29528.04666,7185.695732,Main_Ramp_to_3875L,12,3875
20019.82731,29740.08212,7151.48575,Main_Ramp_to_3875L,13,3875
19786.2393,30097.82155,7138.668309,Main_Ramp_to_3875L,14,3875
19692.10226,30241.99219,7133.502822,Main_Ramp_to_3875L,15,3875
19616.94463,30357.0959,7129.378773,Main_Ramp_to_3875L,16,3875
24208.2398,26190.56649,7558.602327,Shaft_Access,1,3400
24053.97784,26112.20655,7558.77179,Shaft_Access,2,3400
23752.06885,25976.32894,7559.795673,Shaft_Access,3,3400
23620.87589,25922.08172,7560.254664,Shaft_Access,4,3400
23580.10164,25924.77206,7560.594742,Shaft_Access,5,3400
23524.00544,26047.42612,7559.799805,Shaft_Access,6,3400
23497.31811,26079.88711,7560.187117,Shaft_Access,7,3400
23432.22056,26135.70788,7561.125688,Shaft_Access,8,3400
23444.69646,26145.60561,7560.420276,Shaft_Access,9,3400
23463.34083,26202.33157,7561.800075,Shaft_Access,10,3400
23476.11693,26224.86561,7561.904012,Shaft_Access,11,3400
23512.57112,26225.18928,7562.829033,Shaft_Access,12,3400
23600.90514,26374.5796,7567.904411,Shaft_Access,13,3400
23597.0146,26471.2071,7568.378906,Shaft_Access,14,3400
23586.87611,26530.52648,7567.908047,Shaft_Access,15,3400
23615.11238,26559.90142,7569.002651,Shaft_Access,16,3400
23646.03993,26605.19598,7568.604946,Shaft_Access,17,3400
23659.10223,26653.15632,7568.057064,Shaft_Access,18,3400
23655.7738,26702.75207,7567.509183,Shaft_Access,19,3400
23636.42015,26748.53694,7566.961301,Shaft_Access,20,3400
23603.16657,26785.48308,7566.413419,Shaft_Access,21,3400
23582.41884,26799.32269,7566.139478,Shaft_Access,22,3400
23535.53345,26815.83263,7565.591596,Shaft_Access,23,3400
23485.82693,26816.11382,7565.043714,Shaft_Access,24,3400
23024.5651,26717.50084,7559.862716,Shaft_Access,25,3400
22924.23834,26696.05202,7558.735823,Shaft_Access,26,3400
22878.45721,26676.68955,7558.187941,Shaft_Access,27,3400
22846.77832,26654.81228,7557.838764,Shaft_Access,28,3400
22724.89583,26811.55556,7536.468303,Shaft_Access,29,3400
22534.78074,27048.93773,7519.590638,Shaft_Access,30,3400
22356.42868,27279.89909,7496.598066,Shaft_Access,31,3400
22216.78325,27447.05079,7483.950359,Shaft_Access,32,3400
22121.39551,27566.20508,7481.098145,Shaft_Access,33,3400
20191.8584,29839.96121,7684.451885,FW_Drift,1,3315
20123.9677,29940.40743,7680.814656,FW_Drift,2,3315
20039.59969,30125.37743,7674.715584,FW_Drift,3,3315
19938.03398,30202.21077,7675.404771,FW_Drift,4,3315
19762.44467,30335.04809,7682.010044,FW_Drift,5,3315
19682.96205,30395.17851,7685,FW_Drift,6,3315
19622.67231,30443.59367,7682.730667,FW_Drift,7,3315
20514.54812,29644.78164,6622.896874,Main_Ramp_to_4260L,1,4260
20545.59545,29672.73678,6625.230843,Main_Ramp_to_4260L,2,4260
20588.11136,29718.9352,6634.21379,Main_Ramp_to_4260L,3,4260
20602.2059,29747.5549,6638.791224,Main_Ramp_to_4260L,4,4260
20604.92618,29795.07443,6645.657376,Main_Ramp_to_4260L,5,4260
20586.0414,29837.60589,6652.367751,Main_Ramp_to_4260L,6,4260
20367.09781,30124.7463,6701.839899,Main_Ramp_to_4260L,7,4260
20337.86743,30162.93805,6704.720272,Main_Ramp_to_4260L,8,4260
20308.68332,30201.06949,6707.596844,Main_Ramp_to_4260L,9,4260
20175.09319,30375.82446,6740.506939,Main_Ramp_to_4260L,10,4260
20140.85816,30410.16785,6743.427152,Main_Ramp_to_4260L,11,4260
20337.86743,30162.93805,6704.720272,Main_Ramp_to_4360L,1,4360
20363.08418,30205.41704,6701.716886,Main_Ramp_to_4360L,2,4360
20382.96003,30243.15698,6695.320041,Main_Ramp_to_4360L,3,4360
20388.20652,30277.58822,6690.082494,Main_Ramp_to_4360L,4,4360
20381.32609,30311.73051,6684.844947,Main_Ramp_to_4360L,5,4360
20363.15337,30341.44226,6679.607399,Main_Ramp_to_4360L,6,4360
20335.89276,30363.11933,6674.369852,Main_Ramp_to_4360L,7,4360
20155.95941,30444.22214,6644.835044,Main_Ramp_to_4360L,8,4360
20054.33289,30195.85444,6526.666995,Main_Ramp_to_4460L,1,4460
20061.1632,30210.29682,6527.146277,Main_Ramp_to_4460L,2,4460
20177.13988,30456.3161,6535.783562,Main_Ramp_to_4460L,3,4460
20185.40399,30482.97903,6536.95041,Main_Ramp_to_4460L,4,4460
20185.97622,30510.88745,6538.117258,Main_Ramp_to_4460L,5,4460
20175.86469,30544.21601,6539.575818,Main_Ramp_to_4460L,6,4460
20154.9359,30572.05524,6541.034378,Main_Ramp_to_4460L,7,4460
20129.40017,30589.40141,6542.32566,Main_Ramp_to_4460L,8,4460
20855.68847,29242.36809,6688.279328,Main_Ramp_to_4560L,1,4560
20819.98255,29284.61391,6688.274142,Main_Ramp_to_4560L,2,4560
20550.94121,29602.17081,6625.833212,Main_Ramp_to_4560L,3,4560
20514.54812,29644.78164,6622.896874,Main_Ramp_to_4560L,4,4560
20500.85595,29660.81312,6622.260579,Main_Ramp_to_4560L,5,4560
20495.36053,29667.24743,6622.006728,Main_Ramp_to_4560L,6,4560
20469.0924,29698.00346,6619.538228,Main_Ramp_to_4560L,7,4560
20085.0414,30158.93959,6529.543566,Main_Ramp_to_4560L,8,4560
20054.33289,30195.85444,6526.666995,Main_Ramp_to_4560L,9,4560
20016.30459,30227.76398,6523.786622,Main_Ramp_to_4560L,10,4560
19963.77587,30269.22731,6513.748411,Main_Ramp_to_4560L,11,4560
19922.75694,30294.1906,6510.871839,Main_Ramp_to_4560L,12,4560
19881.67302,30319.19334,6507.991466,Main_Ramp_to_4560L,13,4560
19733.92931,30386.02222,6483.663632,Main_Ramp_to_4560L,14,4560
19712.7305,30403.73336,6479.510099,Main_Ramp_to_4560L,15,4560
19691.92458,30439.37492,6473.2798,Main_Ramp_to_4560L,16,4560
19686.92519,30466.54255,6469.126267,Main_Ramp_to_4560L,17,4560
19693.6803,30507.25589,6462.895968,Main_Ramp_to_4560L,18,4560
19763.40851,30625.97364,6442.406624,Main_Ramp_to_4560L,19,4560
19790.16989,30668.73198,6439.180436,Main_Ramp_to_4560L,20,4560
19992.20195,30204.88558,7128.853355,Truck_Chute,1,3875
19945.31988,30188.33634,7130.344872,Truck_Chute,2,3875
19879.13183,29955.55688,7143.765508,Ore_Pass_Access,1,3875
19886.97966,29969.49178,7143.285724,Ore_Pass_Access,2,3875
20011.0885,30188.72236,7128.107596,Ore_Pass_Access,3,3875
19992.20195,30204.88558,7128.853355,Ore_Pass_Access,4,3875
19808.6883,30829.54156,6437.292065,FW_Drift,1,4560
19849.74507,30785.7074,6439.094608,FW_Drift,2,4560
20047.10707,30709.167,6445.445137,FW_Drift,3,4560
23430.36224,26384.51618,7069.121094,Crusher_Access,1,3935
23443.27332,26425.5083,7068.016517,Crusher_Access,2,3935
23449.7224,26477.22946,7067.883259,Crusher_Access,3,3935
23447.37054,26498.07974,7067.319327,Crusher_Access,4,3935
23453.05871,26517.98589,7065.939941,Crusher_Access,5,3935
23416.32046,26539.49009,7064.361641,Crusher_Access,6,3935
23392.88014,26553.21054,7063.354629,Crusher_Access,7,3935
23370.65241,26554.33027,7060.095773,Crusher_Access,8,3935
23337.93679,26547.96833,7056.399902,Crusher_Access,9,3935
23311.71775,26536.21649,7055.600098,Crusher_Access,10,3935
23289.04112,26521.45546,7050.054966,Crusher_Access,11,3935
23239.20129,26487.24163,7047.333851,Crusher_Access,12,3935
23236.26814,26479.66863,7046.799805,Crusher_Access,13,3935
23212.90102,26469.56088,7045.299805,Crusher_Access,14,3935
23161.79287,26470.45914,7042.685395,Crusher_Access,15,3935
23161.79287,26470.45914,7042.685395,Main_Ramp_to_4300L,1,4300
23137.71395,26482.58585,7042.663086,Main_Ramp_to_4300L,2,4300
23129.87679,26491.91384,7042.728432,Main_Ramp_to_4300L,3,4300
23109.30382,26548.10079,7042.912708,Main_Ramp_to_4300L,4,4300
23082.17023,26585.46864,7042.414757,Main_Ramp_to_4300L,5,4300
23061.13746,26637.32297,7037.899618,Main_Ramp_to_4300L,6,4300
23059.57088,26653.10479,7036.255437,Main_Ramp_to_4300L,7,4300
23000.69454,26654.20807,7035.889005,Main_Ramp_to_4300L,8,4300
22930.0624,26654.55737,7024.0086,Main_Ramp_to_4300L,9,4300
22841.02708,26663.72341,7009.165041,Main_Ramp_to_4300L,10,4300
22806.23003,26663.61476,7007.995143,Main_Ramp_to_4300L,11,4300
22793.72693,26679.89353,7006.7932,Main_Ramp_to_4300L,12,4300
22765.06635,26700.29871,7006.488486,Main_Ramp_to_4300L,13,4300
22730.87931,26720.4498,6999.0884,Main_Ramp_to_4300L,14,4300
22725.58569,26728.37803,6999.0884,Main_Ramp_to_4300L,15,4300
22644.29618,26768.32876,6979.810895,Main_Ramp_to_4300L,16,4300
22612.13297,26796.33357,6974.056892,Main_Ramp_to_4300L,17,4300
22572.61329,26821.49659,6961.724845,Main_Ramp_to_4300L,18,4300
22461.92795,26884.86662,6939.5321,Main_Ramp_to_4300L,19,4300
22433.53249,26908.64584,6934.93,Main_Ramp_to_4300L,20,4300
22424.62548,26907.13701,6934.0297,Main_Ramp_to_4300L,21,4300
22379.88674,26934.37984,6929.373692,Main_Ramp_to_4300L,22,4300
22300.75404,26993.31942,6909.093149,Main_Ramp_to_4300L,23,4300
22291.14392,27007.07244,6906.7269,Main_Ramp_to_4300L,24,4300
22276.89674,27010.24365,6903.555986,Main_Ramp_to_4300L,25,4300
22219.75421,27052.42597,6894.275705,Main_Ramp_to_4300L,26,4300
22203.49322,27069.87786,6890.623921,Main_Ramp_to_4300L,27,4300
22155.22072,27149.86676,6877.365613,Main_Ramp_to_4300L,28,4300
22136.50166,27173.25866,6873.676579,Main_Ramp_to_4300L,29,4300
22093.01525,27245.31813,6852.481361,Main_Ramp_to_4300L,30,4300
22068.22784,27285.16826,6846.1837,Main_Ramp_to_4300L,31,4300
22049.91067,27321.2872,6840.077931,Main_Ramp_to_4300L,32,4300
22046.64927,27340.01124,6837.846716,Main_Ramp_to_4300L,33,4300
22017.96331,27367.64737,6832.253201,Main_Ramp_to_4300L,34,4300
21986.99539,27426.18594,6817.906278,Main_Ramp_to_4300L,35,4300
21962.39927,27454.36895,6813.2723,Main_Ramp_to_4300L,36,4300
21899.45754,27569.63469,6789.250984,Main_Ramp_to_4300L,37,4300
21880.15608,27587.66115,6782.8184,Main_Ramp_to_4300L,38,4300
21852.40586,27629.63642,6776.627999,Main_Ramp_to_4300L,39,4300
21841.97328,27657.36914,6771.883695,Main_Ramp_to_4300L,40,4300
21784.12222,27743.67489,6753.595822,Main_Ramp_to_4300L,41,4300
21622.01803,28008.6484,6701.9169,Main_Ramp_to_4300L,42,4300
21589.48313,28065.46335,6684.8604,Main_Ramp_to_4300L,43,4300
21570.10893,28106.05168,6684.821622,Main_Ramp_to_4300L,44,4300
21511.04785,28192.00589,6667.507393,Main_Ramp_to_4300L,45,4300
21482.05213,28220.36593,6666.5717,Main_Ramp_to_4300L,46,4300
21468.29535,28258.56612,6667.199104,Main_Ramp_to_4300L,47,4300
21444.10228,28290.73864,6670.239193,Main_Ramp_to_4300L,48,4300
21389.90724,28387.6437,6671.721867,Main_Ramp_to_4300L,49,4300
21328.43263,28480.19983,6674.5828,Main_Ramp_to_4300L,50,4300
21314.15196,28510.86233,6675.58301,Main_Ramp_to_4300L,51,4300
21259.32783,28597.11821,6677.207277,Main_Ramp_to_4300L,52,4300
21255.63273,28614.33571,6677.1017,Main_Ramp_to_4300L,53,4300
21194.43903,28682.48437,6679.7352,Main_Ramp_to_4300L,54,4300
21146.94374,28776.30993,6681.3301,Main_Ramp_to_4300L,55,4300
21063.75352,28907.54915,6684.419141,Main_Ramp_to_4300L,56,4300
21048.50452,28929.73573,6684.8389,Main_Ramp_to_4300L,57,4300
21035.95866,28953.04137,6685.11449,Main_Ramp_to_4300L,58,4300
20999.10081,29018.98538,6685.783598,Main_Ramp_to_4300L,59,4300
20920.77896,29146.35844,6687.994096,Main_Ramp_to_4300L,60,4300
20855.68847,29242.36809,6688.279328,Main_Ramp_to_4300L,61,4300
21315.14273,28161.18776,6669.247192,Powder_Mag,1,4300
21326.15785,28119.6881,6666.788049,Powder_Mag,2,4300
21336.51061,28081.05106,6666.788049,Powder_Mag,3,4300
21294.08969,28155.76326,6669.4657,Main_Ramp_to_4430_2,1,4430
21264.07364,28149.74668,6664.764949,Main_Ramp_to_4430_2,2,4430
21217.14019,28152.69895,6657.644608,Main_Ramp_to_4430_2,3,4430
21195.50746,28162.32973,6654.084437,Main_Ramp_to_4430_2,4,4430
21174.65696,28178.8839,6650.079244,Main_Ramp_to_4430_2,5,4430
20942.70156,28431.97644,6599.279822,Main_Ramp_to_4430_2,6,4430
20766.76548,28624.57556,6591.174027,Main_Ramp_to_4430_2,7,4430
20751.40227,28653.597,6590.184472,Main_Ramp_to_4430_2,8,4430
20745.96018,28684.36754,6589.244222,Main_Ramp_to_4430_2,9,4430
20774.53792,28915.55211,6527.381944,Rock_Pass_Access,1,4520
20799.64576,28947.55707,6527.458114,Rock_Pass_Access,2,4520
20733.87772,29105.50601,6532.590947,Rock_Pass_Access,3,4520
20471.18025,28810.79581,6561.307727,HW_Drift,1,4430
20440.99111,28964.7065,6566.013032,HW_Drift,2,4430
20426.42185,29139.86266,6571.778411,HW_Drift,3,4430
20414.54063,29243.92581,6575.408007,HW_Drift,4,4430
20404.41514,29332.61072,6577.118362,HW_Drift,5,4430
20401.58223,29357.42371,6577.597524,HW_Drift,6,4430
20391.69407,29405.94077,6579.450192,HW_Drift,7,4430
20495.36053,29667.24743,6622.006728,Ramp_to_191OB,1,4430
20461.50184,29642.05043,6620.738895,Ramp_to_191OB,2,4430
20421.81514,29623.65191,6618.226553,Ramp_to_191OB,3,4430
20396.49037,29612.95389,6613.266269,Ramp_to_191OB,4,4430
20375.03576,29595.76404,6608.305986,Ramp_to_191OB,5,4430
20353.54671,29560.7597,6600.86556,Ramp_to_191OB,6,4430
20347.92776,29533.84839,6595.905276,Ramp_to_191OB,7,4430
20349.84929,29506.42396,6590.944992,Ramp_to_191OB,8,4430
20369.3814,29464.57088,6582.568401,Ramp_to_191OB,9,4430
20391.69407,29405.94077,6579.450192,Ramp_to_191OB,10,4430
